CensusTract,State,County,TotalPop,Men,Women,Hispanic,White,Black,Native,Asian,Pacific,Citizen,Income,IncomeErr,IncomePerCap,IncomePerCapErr,Poverty,ChildPoverty,Professional,Service,Office,Construction,Production,Drive,Carpool,Transit,Walk,OtherTransp,WorkAtHome,MeanCommute,Employed,PrivateWork,PublicWork,SelfEmployed,FamilyWork,Unemployment
6037602301,California,Los Angeles,6367,3360,3007,52.9,32.6,2.7,0.1,8.9,0.3,4188,75050.0,10665.0,30492.0,4527.0,8.2,7.2,42.3,20.6,21.2,5.8,10.1,76.9,12.5,3.1,2.2,2.6,2.7,27.7,3044,77.2,16.1,6.7,0.0,9.3
6037602302,California,Los Angeles,3819,2104,1715,17.8,65.9,1.1,0.0,11.2,0.4,2717,120588.0,18029.0,54366.0,9607.0,2.4,1.1,67.3,5.2,21.5,1.7,4.2,84.4,5.0,1.3,1.8,2.8,4.7,22.9,1926,77.9,11.6,10.5,0.0,6.6
6037602402,California,Los Angeles,6397,3066,3331,60.0,17.8,11.9,0.3,7.5,0.0,4104,50680.0,8763.0,21276.0,2867.0,17.7,24.2,27.9,27.9,23.2,7.6,13.5,75.4,13.6,4.5,0.8,1.4,4.4,24.5,2747,74.0,10.7,15.3,0.0,9.3
6037602403,California,Los Angeles,5494,2818,2676,60.2,4.8,17.2,0.0,10.6,3.2,2563,46880.0,2380.0,18147.0,2873.0,18.7,28.0,17.5,31.3,20.9,9.8,20.5,74.1,7.4,13.3,1.6,0.9,2.6,28.0,2604,82.4,8.5,9.1,0.0,11.2
6037602404,California,Los Angeles,6175,3027,3148,58.4,7.7,22.7,0.0,9.4,0.0,3357,47917.0,8698.0,21465.0,2835.0,17.3,21.9,16.9,27.0,32.3,10.9,12.9,84.4,5.8,4.3,1.0,1.8,2.7,30.6,2882,75.7,15.8,8.5,0.0,9.9
6037602504,California,Los Angeles,4216,1807,2409,44.4,4.7,32.5,0.0,12.1,0.0,2337,38579.0,2663.0,20665.0,2369.0,21.8,32.1,23.3,20.4,42.3,4.3,9.7,79.4,8.4,5.6,2.8,0.7,3.1,31.9,2150,82.8,9.1,8.1,0.0,10.2
6037602505,California,Los Angeles,4121,2028,2093,54.9,4.8,29.7,0.0,5.7,0.0,1820,31021.0,5208.0,16676.0,2484.0,40.5,57.7,18.3,26.2,34.4,7.7,13.5,68.0,14.6,10.3,4.0,0.7,2.4,33.7,1822,79.4,7.0,13.6,0.0,12.9
6037602506,California,Los Angeles,4376,1763,2613,43.2,2.5,44.9,0.0,4.0,2.0,2301,37768.0,6156.0,18037.0,2515.0,24.0,34.8,19.9,37.1,24.9,6.8,11.3,77.6,6.1,8.4,0.0,4.0,3.9,28.8,1939,79.6,11.0,9.4,0.0,11.3
6037602507,California,Los Angeles,4155,2162,1993,33.0,4.6,47.9,0.0,3.6,0.0,2174,38036.0,11698.0,20252.0,3046.0,30.3,41.6,25.4,32.6,22.4,9.1,10.5,77.8,5.3,12.6,0.8,1.8,1.7,33.8,1919,68.1,20.2,11.4,0.3,11.7
6037602508,California,Los Angeles,6946,3356,3590,46.3,6.3,30.1,0.0,7.0,0.0,3732,42925.0,7577.0,20506.0,2542.0,18.9,24.2,19.5,22.9,30.2,8.1,19.3,78.2,9.8,7.5,1.5,2.5,0.5,27.4,3744,81.0,14.5,4.5,0.0,5.7
6037602509,California,Los Angeles,4090,1945,2145,63.8,3.1,14.0,0.0,14.2,2.2,2139,49769.0,11120.0,16885.0,1984.0,19.2,19.4,22.8,18.3,33.8,5.7,19.3,79.3,11.7,3.9,0.9,2.1,2.1,27.9,1847,80.9,9.1,9.9,0.0,6.1
6037602600,California,Los Angeles,8594,3915,4679,22.5,3.5,62.0,0.4,2.7,0.0,6013,50358.0,3882.0,24053.0,2788.0,11.8,15.7,31.0,19.8,28.9,4.2,16.1,78.2,8.4,8.3,3.7,0.6,0.8,28.6,3465,71.3,24.9,3.9,0.0,12.9
6037602700,California,Los Angeles,3768,1814,1954,23.5,2.7,63.8,0.0,4.5,0.0,2725,77708.0,19469.0,28618.0,5497.0,17.7,29.0,35.9,18.4,26.1,5.5,14.1,77.7,14.1,5.1,1.2,0.0,1.8,29.2,1370,69.4,24.9,5.7,0.0,20.4
6037602801,California,Los Angeles,3829,1898,1931,60.9,3.5,28.5,0.0,2.5,1.1,1777,32865.0,2336.0,14465.0,2278.0,34.4,47.2,17.7,26.3,19.0,1.2,35.8,62.3,20.2,12.1,0.4,2.5,2.5,26.7,1714,87.5,9.3,2.6,0.6,14.6
6037602802,California,Los Angeles,3825,1779,2046,40.3,0.5,55.8,0.1,1.1,0.0,2712,52254.0,5695.0,21354.0,2777.0,18.5,42.5,22.4,19.3,35.5,8.6,14.3,80.8,6.2,7.4,0.0,1.1,4.5,31.4,1717,73.1,19.5,7.4,0.0,15.1
6037602900,California,Los Angeles,4193,2212,1981,74.1,7.0,12.1,0.0,3.0,0.0,2154,34020.0,5514.0,15659.0,1951.0,15.2,23.0,13.8,17.0,31.7,11.6,25.8,77.2,6.8,9.5,4.6,1.5,0.4,29.2,1882,89.1,5.0,5.9,0.0,12.7
6037603001,California,Los Angeles,7029,3160,3869,42.9,3.2,30.2,0.0,23.4,0.1,4072,40214.0,11719.0,22699.0,5003.0,22.5,29.4,22.5,29.1,23.7,5.7,19.0,85.3,8.5,0.0,2.8,2.4,1.0,29.8,3125,75.7,17.0,7.2,0.0,9.9
6037603004,California,Los Angeles,1518,768,750,26.9,5.5,22.5,0.0,40.4,0.0,906,45611.0,10426.0,24730.0,4257.0,15.9,24.4,31.5,19.9,23.8,2.6,22.2,68.5,14.0,9.1,4.5,2.2,1.7,25.9,798,80.6,12.4,7.0,0.0,5.1
6037603005,California,Los Angeles,5651,2566,3085,44.3,5.3,33.6,0.0,16.0,0.0,3086,45194.0,9498.0,17928.0,2164.0,23.2,28.4,21.8,24.1,25.4,7.6,21.1,70.8,9.9,6.9,6.9,4.5,1.1,30.0,2496,79.9,13.1,7.0,0.0,10.2
6037603006,California,Los Angeles,2071,969,1102,23.8,8.8,16.9,1.0,43.7,2.0,1341,44783.0,14427.0,23479.0,3491.0,19.7,24.1,37.6,22.3,22.8,1.0,16.3,88.3,5.4,3.1,1.3,0.9,1.1,27.4,1074,77.5,18.2,4.4,0.0,11.2
6037603101,California,Los Angeles,4091,1866,2225,29.4,15.2,23.4,0.0,28.4,0.0,2630,49000.0,8798.0,25891.0,3163.0,18.9,34.6,36.2,18.8,29.8,6.5,8.7,83.2,7.5,2.3,0.5,0.0,6.6,23.6,1810,81.9,10.9,7.2,0.0,8.1
6037603102,California,Los Angeles,3738,1871,1867,40.6,5.1,12.9,0.0,40.0,0.0,2522,42470.0,8381.0,21035.0,2582.0,19.6,31.4,31.3,11.3,35.7,9.3,12.5,76.8,12.8,5.8,0.9,1.3,2.4,24.8,1589,84.5,9.4,6.0,0.0,10.1
6037603200,California,Los Angeles,3212,1499,1713,29.7,6.4,19.2,0.5,40.7,0.0,2109,56315.0,8893.0,28023.0,4194.0,6.5,2.4,38.2,13.9,26.4,5.8,15.7,87.7,8.1,1.3,1.0,0.4,1.5,24.0,1601,78.4,13.4,8.2,0.0,5.8
6037603301,California,Los Angeles,3590,1862,1728,20.8,10.1,3.6,0.0,59.5,0.3,2561,37539.0,13397.0,26636.0,3171.0,8.7,6.8,41.0,19.8,23.9,3.1,12.2,87.5,4.7,2.1,2.1,2.9,0.8,27.2,1840,79.2,12.0,8.2,0.7,5.4
6037603302,California,Los Angeles,4485,2137,2348,48.9,10.5,4.3,0.8,33.1,0.1,2823,44638.0,5696.0,19482.0,2372.0,16.5,29.7,27.0,17.2,39.8,5.3,10.8,77.6,14.6,2.4,1.2,1.6,2.7,22.4,1953,80.1,14.0,5.9,0.0,14.9
6037603400,California,Los Angeles,4486,2160,2326,40.0,15.2,14.1,0.0,23.6,4.5,2766,50363.0,8330.0,22588.0,2945.0,11.7,17.1,19.4,20.4,30.2,11.9,18.1,81.5,13.7,1.9,0.0,1.9,1.0,26.5,2070,77.1,16.4,6.6,0.0,10.1
6037603500,California,Los Angeles,3065,1490,1575,45.3,13.9,9.9,0.2,27.9,0.0,2124,66419.0,6499.0,25292.0,2472.0,8.6,13.5,30.9,18.7,22.2,8.2,20.0,85.2,9.4,1.9,1.1,1.6,0.9,25.7,1642,82.5,12.2,5.2,0.0,3.3
6037603600,California,Los Angeles,4208,2140,2068,35.0,28.1,6.4,0.0,28.1,0.0,3094,77083.0,35303.0,37018.0,9428.0,6.1,0.0,36.4,14.3,27.7,10.2,11.3,84.4,6.6,3.2,2.0,2.0,1.7,27.4,2163,82.6,12.5,4.9,0.0,8.5
6037603702,California,Los Angeles,5112,2283,2829,34.3,31.5,3.2,0.0,29.7,0.2,3697,76625.0,14478.0,28213.0,2895.0,12.8,21.4,31.8,17.4,31.4,5.5,13.9,74.8,17.7,0.5,1.4,3.8,1.7,27.3,2335,78.1,16.5,5.4,0.0,12.1
6037603703,California,Los Angeles,2671,1290,1381,50.1,26.7,3.5,1.3,13.4,0.0,1906,83000.0,4791.0,29187.0,2045.0,2.1,1.2,28.2,21.4,27.0,12.4,11.0,81.7,11.3,1.7,1.0,0.8,3.6,22.2,1472,84.6,10.6,4.8,0.0,5.8
6037603704,California,Los Angeles,6518,3115,3403,56.5,2.0,26.7,0.0,8.0,0.0,3355,42668.0,5934.0,16547.0,2091.0,27.0,41.0,21.9,31.7,28.5,6.0,11.9,75.3,10.1,6.8,0.5,4.9,2.3,25.8,3018,83.1,11.9,5.0,0.0,10.8
6037603801,California,Los Angeles,4784,2416,2368,61.0,7.9,16.4,0.1,7.8,0.0,2295,46576.0,7252.0,19853.0,2718.0,19.7,20.4,22.7,34.9,19.5,6.3,16.6,69.9,13.6,8.0,1.9,4.7,2.0,22.5,2458,79.3,7.0,13.2,0.5,10.3
6037603802,California,Los Angeles,4108,2063,2045,70.8,8.9,6.7,0.2,9.1,0.0,2155,51735.0,6266.0,19350.0,3309.0,20.4,39.3,19.6,34.7,20.3,12.6,12.9,82.1,6.5,5.2,0.0,4.5,1.7,25.9,1919,79.3,10.8,10.0,0.0,7.7
6037603900,California,Los Angeles,7396,3944,3452,65.2,15.7,6.8,0.0,9.5,0.0,3920,47386.0,15652.0,20096.0,2391.0,14.9,14.2,25.7,27.8,25.7,7.9,12.8,73.5,10.6,3.0,4.0,7.0,1.9,24.1,3593,83.9,6.4,9.7,0.0,7.8
6037604001,California,Los Angeles,4920,2409,2511,72.6,14.6,5.3,0.0,5.0,1.8,2620,46084.0,4904.0,16864.0,2817.0,18.5,27.0,18.5,39.9,23.1,10.8,7.6,82.9,3.5,3.3,3.9,1.6,4.8,19.9,2108,86.3,4.5,9.2,0.0,6.9
6037604002,California,Los Angeles,4647,2257,2390,58.8,15.0,10.2,0.0,13.7,0.0,2657,47772.0,7269.0,22563.0,2719.0,11.4,7.2,31.9,23.8,29.6,6.5,8.3,84.5,3.7,3.3,1.2,3.2,4.1,23.8,2307,78.3,7.6,14.1,0.0,6.9
6037604100,California,Los Angeles,7376,3972,3404,66.8,18.1,4.3,0.0,6.5,0.0,3884,46791.0,9221.0,16203.0,2117.0,21.7,25.0,17.4,36.8,14.4,12.4,19.1,78.4,8.6,5.1,1.2,3.4,3.3,29.4,3602,76.9,8.8,13.8,0.5,7.6
6037609900,California,Los Angeles,2247,1133,1114,62.4,27.2,3.7,0.3,4.2,0.0,1623,62813.0,4016.0,21089.0,2856.0,14.2,27.5,25.7,23.4,23.8,8.7,18.3,81.0,13.2,1.6,1.0,0.6,2.6,24.0,906,79.4,6.8,13.8,0.0,16.0
6037620001,California,Los Angeles,4106,2078,2028,19.2,68.5,2.0,0.0,3.5,0.0,2921,95804.0,18557.0,48353.0,5925.0,6.6,7.5,45.8,8.1,30.8,4.7,10.7,76.3,6.7,1.8,7.6,3.7,3.9,19.9,2201,79.3,10.0,9.1,1.7,6.4
6037620002,California,Los Angeles,3320,1829,1491,19.4,67.1,2.4,0.0,7.9,0.0,2409,72708.0,18518.0,40680.0,4414.0,5.0,8.0,52.2,12.8,22.5,4.1,8.4,82.6,4.1,0.3,2.2,1.8,9.0,23.7,1878,81.8,13.2,5.1,0.0,4.8
6037620101,California,Los Angeles,5615,2695,2920,21.3,58.8,0.8,0.0,15.0,0.0,3893,95451.0,22873.0,47062.0,7327.0,11.4,17.6,54.8,12.6,22.4,3.3,6.8,84.6,3.7,1.6,2.3,3.4,4.3,22.0,3045,79.7,11.6,8.7,0.0,8.2
6037620102,California,Los Angeles,3888,1925,1963,15.3,67.6,0.4,0.6,4.5,4.8,2906,80536.0,7474.0,44975.0,4866.0,3.8,0.0,59.3,8.8,20.4,3.7,7.8,79.0,2.6,2.6,6.0,1.2,8.6,26.6,2207,76.8,14.7,7.2,1.2,6.3
6037620201,California,Los Angeles,1446,772,674,12.2,76.0,2.7,0.0,5.2,0.8,1226,124545.0,16198.0,102723.0,17886.0,9.5,11.8,80.0,3.8,12.6,1.4,2.2,72.1,4.8,1.9,0.0,4.2,17.0,31.0,1026,80.7,6.6,12.7,0.0,3.3
6037620301,California,Los Angeles,5036,2359,2677,16.3,75.3,0.4,0.3,4.2,0.0,3393,153750.0,38488.0,91860.0,10444.0,2.5,2.5,59.1,10.4,25.0,2.9,2.5,83.2,3.7,0.7,2.4,0.7,9.4,29.6,2049,82.4,9.8,7.8,0.0,5.7
6037620303,California,Los Angeles,4387,2035,2352,5.5,81.6,0.9,0.0,7.8,0.0,2943,143182.0,20209.0,81059.0,9092.0,2.5,0.0,64.2,7.4,20.4,4.0,4.0,82.8,3.9,1.4,1.4,0.0,10.5,29.3,2087,75.9,8.3,15.8,0.0,4.3
6037620305,California,Los Angeles,5750,2893,2857,8.7,82.3,0.0,1.9,3.9,0.0,4325,136538.0,22039.0,95885.0,15589.0,4.2,3.2,68.5,8.3,18.5,0.8,3.9,75.3,7.4,2.7,0.6,4.7,9.3,31.8,3190,80.1,11.2,8.7,0.0,3.7
6037620400,California,Los Angeles,5198,2591,2607,8.8,71.2,0.3,0.5,12.6,0.0,3915,129436.0,29363.0,57256.0,5746.0,4.3,3.4,67.0,7.2,20.9,2.6,2.4,79.9,7.5,0.0,1.3,5.8,5.6,26.6,2625,75.0,12.0,13.0,0.0,6.8
6037620501,California,Los Angeles,6286,3317,2969,16.7,55.3,8.0,0.0,11.0,0.4,4323,121960.0,12194.0,49319.0,7680.0,1.8,0.0,61.4,9.5,21.4,1.0,6.7,82.6,3.4,2.2,2.4,0.4,9.1,23.6,3537,77.5,12.8,9.8,0.0,5.6
6037620521,California,Los Angeles,3852,1796,2056,24.2,48.7,4.0,0.0,14.3,0.0,2418,87930.0,23187.0,42811.0,4324.0,7.6,6.4,57.5,8.8,23.5,3.7,6.5,82.3,8.0,3.2,0.8,1.2,4.5,30.2,1987,82.2,13.1,4.7,0.0,4.5
6037620522,California,Los Angeles,4711,2308,2403,15.1,57.0,5.4,0.0,14.3,0.0,3395,87545.0,16194.0,46069.0,4725.0,5.2,5.9,50.4,14.4,24.9,2.5,7.7,81.6,5.5,3.4,1.7,1.8,6.0,31.8,2458,85.4,8.2,6.1,0.3,10.7
6037620601,California,Los Angeles,5568,2609,2959,22.8,51.3,4.2,0.8,11.2,0.0,4195,110357.0,14061.0,53462.0,5191.0,9.9,10.8,60.2,5.7,28.5,3.1,2.5,83.8,5.8,1.4,0.5,3.6,5.0,28.5,3182,82.6,9.1,8.3,0.0,9.4
6037620602,California,Los Angeles,5459,2693,2766,23.7,57.0,0.3,0.2,17.4,0.0,3712,115284.0,25766.0,50646.0,6165.0,2.7,0.0,53.1,12.4,23.6,5.4,5.5,78.0,7.6,0.4,0.4,7.1,6.6,28.5,2956,79.9,9.8,10.4,0.0,4.2
6037620701,California,Los Angeles,6736,3089,3647,17.4,63.0,1.6,0.0,11.7,0.6,5106,101795.0,13046.0,47561.0,5107.0,2.7,0.0,52.2,12.3,26.5,4.6,4.4,78.7,5.2,0.0,4.0,6.3,5.7,28.5,3828,80.7,9.0,10.3,0.0,9.4
6037620702,California,Los Angeles,6884,3557,3327,12.6,62.7,0.5,0.3,16.5,0.0,4669,126042.0,23684.0,54680.0,7509.0,2.6,0.0,56.9,11.7,23.2,2.7,5.4,75.4,8.2,0.3,1.0,2.7,12.4,25.6,3533,79.0,7.2,13.8,0.0,4.9
6037620800,California,Los Angeles,8351,4231,4120,9.9,64.6,1.5,0.0,16.7,0.0,5781,149528.0,19198.0,68581.0,7376.0,3.2,3.7,69.1,5.2,20.9,3.9,0.9,76.6,4.6,3.6,2.1,1.8,11.3,28.8,4039,76.7,13.8,8.5,0.9,5.0
6037620901,California,Los Angeles,2806,1395,1411,9.4,75.9,1.1,0.0,10.5,0.0,1956,163450.0,38186.0,104922.0,15602.0,5.4,9.2,66.9,7.2,23.6,0.9,1.3,77.9,3.6,2.2,3.6,1.0,11.7,31.3,1070,78.8,10.9,9.5,0.7,5.1
6037620904,California,Los Angeles,2629,1253,1376,1.9,91.4,0.0,0.0,5.3,0.0,1993,166563.0,42616.0,109223.0,18634.0,6.1,8.4,76.9,3.6,17.3,1.4,0.8,78.8,3.2,0.0,2.2,0.8,15.1,25.7,1181,83.9,4.3,11.8,0.0,7.3
6037621001,California,Los Angeles,4541,2365,2176,10.6,77.7,0.4,1.8,5.5,0.0,3539,119779.0,19099.0,78549.0,9558.0,1.6,0.0,72.2,6.0,14.8,2.3,4.6,72.8,5.9,1.1,2.1,2.6,15.5,33.9,2487,81.7,8.0,10.3,0.0,4.2
6037621002,California,Los Angeles,999,531,468,2.8,84.2,3.1,0.6,8.8,0.0,829,99239.0,12173.0,86205.0,19677.0,5.9,9.0,59.8,9.1,24.4,0.0,6.7,77.7,0.0,0.7,4.4,3.7,13.5,28.4,595,77.6,8.7,13.6,0.0,2.8
6037621004,California,Los Angeles,4504,2393,2111,6.0,87.8,0.0,0.4,2.5,0.0,3596,84784.0,19816.0,81788.0,15532.0,7.4,0.0,54.3,9.8,27.9,4.9,3.0,78.7,2.7,0.8,4.0,1.8,12.1,31.2,2562,83.0,6.9,10.1,0.0,8.0
6037621102,California,Los Angeles,3108,1551,1557,9.4,79.2,2.6,0.4,5.4,0.0,2254,151481.0,33844.0,74762.0,10678.0,7.6,3.9,65.8,5.9,24.3,0.6,3.4,82.0,6.4,0.0,1.2,2.8,7.6,33.0,1631,78.6,13.4,6.3,1.7,8.2
6037621104,California,Los Angeles,6595,3324,3271,9.2,78.1,2.0,0.2,6.3,0.0,5206,116636.0,19069.0,78067.0,8425.0,1.3,0.0,61.9,10.0,20.7,1.7,5.7,82.1,3.4,1.2,2.6,2.0,8.7,30.8,4435,86.3,6.7,7.0,0.0,3.6
6037621201,California,Los Angeles,6247,3147,3100,19.7,63.2,2.2,0.6,9.2,0.0,4707,108387.0,9274.0,53164.0,4902.0,3.3,2.0,59.1,8.1,24.2,3.4,5.2,80.7,3.4,1.2,3.0,2.3,9.4,25.3,3475,82.2,10.3,7.5,0.0,7.0
6037621204,California,Los Angeles,3070,1588,1482,22.2,59.2,1.3,0.0,14.6,0.4,2471,86402.0,17238.0,58936.0,6234.0,7.4,0.0,45.1,25.8,20.0,5.3,3.7,70.6,4.4,4.6,11.5,3.8,5.1,24.0,2106,71.7,14.0,14.3,0.0,6.2
6037621301,California,Los Angeles,7309,3806,3503,14.2,66.7,2.8,0.0,11.9,0.0,4868,101267.0,12969.0,54772.0,6398.0,4.4,2.8,60.0,6.1,21.5,1.7,10.6,80.4,4.2,2.0,0.8,3.8,8.8,33.4,3694,80.8,11.9,6.1,1.1,7.1
6037621324,California,Los Angeles,4016,1974,2042,12.8,70.5,6.6,0.0,8.0,0.0,3007,111318.0,12676.0,61629.0,10153.0,7.0,2.1,57.3,14.6,22.0,1.4,4.6,75.6,5.6,3.1,6.1,4.5,5.1,31.1,2422,82.6,5.5,11.9,0.0,4.2
6037621326,California,Los Angeles,3047,1563,1484,11.5,73.3,0.9,1.1,9.0,0.0,2617,88281.0,10086.0,76392.0,11201.0,3.8,0.0,54.9,10.4,22.6,9.0,3.1,79.5,6.2,1.5,1.5,2.7,8.6,26.7,2130,81.9,8.5,9.5,0.0,5.0
6037621400,California,Los Angeles,4510,2072,2438,12.2,73.9,0.2,0.0,10.5,0.0,3172,101574.0,21606.0,51309.0,5037.0,7.6,8.6,64.4,9.3,23.4,2.0,0.9,76.7,4.8,0.3,2.8,5.3,10.1,27.7,2288,77.0,9.7,13.3,0.0,5.5
6037650001,California,Los Angeles,6061,3202,2859,19.3,26.3,1.4,0.0,47.0,0.0,3968,66544.0,18526.0,29052.0,2581.0,12.4,13.9,43.8,14.1,24.9,5.0,12.1,79.4,10.7,1.7,0.4,3.5,4.2,27.7,2774,78.4,16.0,5.7,0.0,4.3
6037650003,California,Los Angeles,3116,1560,1556,30.0,23.7,2.2,0.0,31.6,0.0,2219,44795.0,4480.0,26161.0,3349.0,14.7,22.7,34.0,22.8,24.5,3.6,15.2,83.8,2.7,3.5,2.2,3.1,4.7,24.4,1610,84.4,8.1,7.5,0.0,7.6
6037650004,California,Los Angeles,3828,1851,1977,12.1,25.9,13.2,0.4,39.9,0.2,2605,57054.0,13473.0,29961.0,3462.0,15.3,19.6,45.7,12.0,32.6,4.5,5.2,82.5,9.0,2.3,0.0,2.4,3.8,25.2,1911,80.8,12.4,6.4,0.3,13.2
6037650101,California,Los Angeles,6081,2993,3088,13.5,20.1,2.3,0.0,56.9,0.0,4343,89375.0,16475.0,33511.0,4126.0,5.1,3.6,49.8,10.4,26.0,4.6,9.2,87.9,4.9,1.8,1.8,1.5,2.1,25.7,2471,82.3,14.3,3.4,0.0,14.6
6037650102,California,Los Angeles,2245,1153,1092,20.3,38.2,0.8,0.4,36.9,0.0,1625,83357.0,3992.0,42540.0,8562.0,6.7,2.0,42.4,15.2,27.6,6.0,8.8,81.3,13.7,0.6,0.8,2.3,1.3,26.3,1175,80.3,11.7,7.7,0.3,4.8
6037650200,California,Los Angeles,6153,3136,3017,28.0,39.4,1.1,0.6,27.1,0.2,4455,97883.0,4992.0,34096.0,2930.0,3.9,4.3,35.2,16.4,30.4,6.1,11.8,86.3,7.7,2.1,0.7,0.5,2.7,24.6,3267,82.0,12.6,4.8,0.6,4.8
6037650300,California,Los Angeles,6750,3451,3299,28.3,30.3,6.0,0.3,29.5,0.3,4852,59379.0,3040.0,28520.0,3768.0,5.9,2.6,44.6,11.8,26.7,8.8,8.1,79.0,16.4,1.2,1.2,1.4,0.8,26.7,3313,77.5,11.8,10.6,0.0,11.9
6037650401,California,Los Angeles,4616,2202,2414,14.0,46.5,0.3,0.0,31.8,0.5,3297,98893.0,14758.0,37386.0,2893.0,6.5,0.6,50.2,17.3,19.7,7.1,5.7,84.2,8.0,0.0,1.6,0.7,5.5,22.2,2300,75.3,17.2,7.5,0.0,7.1
6037650501,California,Los Angeles,3132,1631,1501,14.4,53.2,0.4,1.8,21.6,0.0,2230,102695.0,4849.0,37119.0,4913.0,6.5,5.3,48.6,17.3,21.1,7.3,5.7,85.2,6.1,0.0,2.6,2.0,4.2,22.1,1362,79.8,15.1,5.1,0.0,7.1
6037650502,California,Los Angeles,4388,2106,2282,13.6,49.1,3.9,0.0,30.4,0.0,3259,97407.0,16630.0,39785.0,3874.0,8.8,19.3,49.8,13.8,25.0,3.6,7.8,76.2,11.0,0.0,0.5,5.7,6.6,28.6,2103,75.1,16.4,8.5,0.0,6.2
6037650602,California,Los Angeles,7743,3869,3874,11.7,32.4,2.2,0.2,45.6,0.1,4540,64010.0,14494.0,30716.0,3773.0,11.1,8.1,56.5,10.2,23.5,1.8,8.0,68.9,7.8,5.3,1.7,2.3,13.9,30.5,3426,76.2,14.4,9.5,0.0,8.0
6037650603,California,Los Angeles,3868,1764,2104,12.2,45.0,1.0,0.0,38.4,0.0,2643,75477.0,12511.0,39952.0,5095.0,7.7,7.8,47.0,10.3,28.3,3.4,10.9,79.3,13.4,0.0,5.1,0.0,2.2,26.5,1772,79.9,10.8,9.3,0.0,6.9
6037650604,California,Los Angeles,5935,2930,3005,20.1,31.5,9.8,0.0,26.5,7.8,3855,51425.0,8150.0,27405.0,4359.0,14.3,15.5,44.1,15.1,25.0,8.4,7.4,78.4,3.4,4.9,5.6,2.6,4.9,25.5,3169,86.7,7.2,6.1,0.0,7.0
6037650605,California,Los Angeles,2937,1362,1575,7.3,39.9,4.2,1.2,42.4,0.0,1690,62957.0,4897.0,30959.0,4136.0,12.3,16.9,67.2,7.8,13.2,7.1,4.7,76.8,12.9,1.4,3.0,1.2,4.7,25.7,1182,78.5,12.4,9.1,0.0,9.1
6037650701,California,Los Angeles,2451,1212,1239,10.4,53.2,0.5,0.5,30.4,0.5,1676,95625.0,15262.0,42243.0,4905.0,5.2,1.6,52.2,10.3,18.9,4.8,13.7,84.9,5.4,1.4,3.5,2.0,2.8,29.1,1055,84.2,11.0,4.8,0.0,5.3
6037650702,California,Los Angeles,4729,2264,2465,12.3,57.8,0.7,0.3,26.2,0.0,3328,112216.0,8125.0,44292.0,4780.0,1.8,0.7,52.0,12.3,23.1,4.7,7.9,84.8,5.0,0.9,0.3,3.4,5.6,29.4,2216,76.2,16.6,6.8,0.4,7.7
6037650800,California,Los Angeles,6854,3341,3513,5.3,21.1,1.4,0.0,67.0,0.0,4045,79426.0,14098.0,40974.0,3604.0,3.8,1.7,69.9,5.4,19.3,1.8,3.6,94.2,1.3,1.0,0.0,0.0,3.6,28.6,3139,85.5,9.0,5.5,0.0,5.9
6037650901,California,Los Angeles,6102,3032,3070,31.3,45.2,1.8,0.2,19.4,0.0,4206,64191.0,11009.0,33093.0,3694.0,4.5,0.0,50.1,12.3,19.2,9.3,9.1,75.6,11.4,5.2,2.4,1.8,3.6,25.3,3309,78.5,11.9,9.5,0.0,9.9
6037650902,California,Los Angeles,6160,2901,3259,31.0,31.0,2.4,0.9,30.3,2.4,4241,80088.0,11942.0,36654.0,3874.0,6.6,6.3,44.2,16.7,23.4,8.7,7.0,88.6,4.8,1.5,1.9,0.5,2.8,24.5,3635,86.6,10.1,2.9,0.4,5.1
6037651001,California,Los Angeles,6146,2948,3198,34.5,35.5,3.1,0.0,24.3,0.0,4222,86566.0,4972.0,31410.0,4409.0,11.0,16.3,38.0,18.1,34.8,2.7,6.4,85.0,3.6,1.9,2.5,3.5,3.5,27.2,2768,75.1,14.6,9.7,0.5,10.1
6037651002,California,Los Angeles,4898,2604,2294,22.2,34.3,2.7,0.2,36.9,0.0,3519,86000.0,17019.0,38258.0,3267.0,3.2,2.6,43.2,13.5,35.9,3.1,4.2,85.6,6.3,1.6,1.0,1.6,3.9,29.7,2569,82.5,12.1,5.3,0.0,4.6
6037651101,California,Los Angeles,5348,2553,2795,14.8,43.6,0.8,0.0,37.5,0.2,3678,90873.0,7906.0,39885.0,4113.0,5.7,6.9,50.4,12.6,28.6,3.2,5.2,89.7,5.2,0.7,0.0,1.7,2.6,27.5,2334,81.2,13.2,5.5,0.0,5.4
6037651102,California,Los Angeles,3937,1897,2040,17.4,42.2,3.1,0.2,29.1,0.0,2952,52177.0,10652.0,34690.0,5276.0,8.0,9.7,54.4,10.2,23.8,0.8,10.7,81.4,4.9,3.2,3.3,3.1,4.0,26.3,1858,84.9,9.5,5.6,0.0,7.9
6037651201,California,Los Angeles,4739,2375,2364,6.8,70.4,0.2,0.0,19.2,0.0,3536,124028.0,7557.0,52461.0,4599.0,2.1,0.0,51.6,8.8,26.2,5.3,8.1,86.9,7.2,0.2,0.6,1.6,3.6,28.0,2626,73.7,10.5,15.4,0.4,4.4
