id,State_Code,State_Name,State_ab,County,City,Place,Type,Primary,Zip_Code,Area_Code,ALand,AWater,Lat,Lon,Mean,Median,Stdev,sum_w
60210329,6,California,CA,Alameda,Fresno,Alameda city,Track,Track,93703,559,1917438,0,36.77248,-119.7791954,39390,32348,36209,173.161119169893
60210339,6,California,CA,Alameda,Fresno,Alameda city,Track,Track,93704,559,1948191,0,36.7721367,-119.8108607,100401,75728,79845,121.76030197102
60210349,6,California,CA,Alameda,Fresno,Alameda city,Track,Track,93723,559,26665736,0,36.7715437,-119.9090389,96454,300000,68054,107.828564434638
60210359,6,California,CA,Alameda,Fresno,Alameda city,Track,Track,93722,559,4573634,0,36.7590347,-119.8712115,69094,53793,50023,303.555596454041
60210369,6,California,CA,Alameda,Kerman,Alameda city,Track,Track,93630,559,456643014,1669517,36.7082365,-120.1192112,45548,29538,56260,275.95596519927
60210379,6,California,CA,Alameda,Fresno,Alameda city,Track,Track,93705,559,5093624,0,36.7971891,-119.8544515,61762,58859,37473,186.692030902446
60210389,6,California,CA,Alameda,Fresno,Alameda city,Track,Track,93722,559,2259452,0,36.8276921,-119.8806132,78293,71534,44929,706.026728255498
6021039,6,California,CA,Alameda,Bakersfield,Alameda city,Track,Track,93307,661,2663486,0,35.3031439,-119.0121407,49017,41479,32265,1454.08228723659
60210399,6,California,CA,Alameda,Fresno,Alameda city,Track,Track,93722,559,2518147,0,36.8298163,-119.8536709,75827,72864,54437,302.919414335533
60210409,6,California,CA,Alameda,Fresno,Alameda city,Track,Track,93711,559,3948464,0,36.8300614,-119.8311865,99856,83707,74372,173.257371317488
60210419,6,California,CA,Alameda,Fresno,Alameda city,Track,Track,93720,559,2509936,0,36.8448123,-119.7744453,51513,43176,40207,856.058976607457
60210429,6,California,CA,Alameda,Fresno,Alameda city,Track,Track,93710,559,2583355,0,36.8301689,-119.7903034,42661,30873,31674,587.657638604219
60210439,6,California,CA,Alameda,Fresno,Alameda city,Track,Track,93704,559,2577365,0,36.8011471,-119.8084855,130379,127624,80051,73.5231571275286
60210449,6,California,CA,Alameda,Fresno,Alameda city,Track,Track,93721,559,1258504,0,36.7829438,-119.8352485,24519,15341,22455,614.569019333357
60210459,6,California,CA,Alameda,Fresno,Alameda city,Track,Track,93704,559,1707572,0,36.7867587,-119.7964425,42565,37818,37807,381.413605585032
60210469,6,California,CA,Alameda,Fresno,Alameda city,Track,Track,93726,559,2587727,0,36.786884,-119.7814652,60998,46592,46675,307.193061053992
60210479,6,California,CA,Alameda,Fresno,Alameda city,Track,Track,93726,559,1940423,0,36.7977186,-119.7678173,49134,41530,35739,459.113542193542
60210489,6,California,CA,Alameda,Fresno,Alameda city,Track,Track,93710,559,1297000,0,36.8121984,-119.7632007,26223,17391,23984,392.944739439969
6021049,6,California,CA,Alameda,Lebec,Alameda city,Track,Track,93243,661,38431214,5718,34.8027862,-118.9619083,56992,39473,50611,804.126322096516
60210499,6,California,CA,Alameda,Fresno,Alameda city,Track,Track,93710,559,1302012,0,36.8194482,-119.7632087,31272,21942,29105,764.739972693259
60210509,6,California,CA,Alameda,Fresno,Alameda city,Track,Track,93720,559,2595076,0,36.8593795,-119.7387495,92719,81800,59611,378.070311514139
60210519,6,California,CA,Alameda,Clovis,Alameda city,Track,Track,93611,559,2638723,0,36.8446768,-119.7018656,94931,89265,57837,182.886095963128
60210529,6,California,CA,Alameda,Fresno,Alameda city,Track,Track,93730,559,4242705,0,36.8842624,-119.7573888,116641,300000,76942,171.352696206425
60210539,6,California,CA,Alameda,Clovis,Alameda city,Track,Track,93619,559,21715865,0,36.8804748,-119.6918625,105422,300000,65384,34.6634396069206
60210549,6,California,CA,Alameda,Clovis,Alameda city,Track,Track,93612,559,1342784,0,36.8194378,-119.7182719,42459,49466,24386,287.779633324324
60210559,6,California,CA,Alameda,Clovis,Alameda city,Track,Track,93611,559,2452835,0,36.8303592,-119.6909537,48088,33260,43317,254.153229037283
60210569,6,California,CA,Alameda,Clovis,Alameda city,Track,Track,93612,559,2660902,0,36.8160111,-119.691083,72850,67452,49071,230.317647483842
60210579,6,California,CA,Alameda,Clovis,Alameda city,Track,Track,93611,559,2538818,0,36.7865715,-119.6909572,66140,300000,32663,263.158447350292
60210589,6,California,CA,Alameda,Sanger,Alameda city,Track,Track,93657,559,71055587,0,36.7700677,-119.5155966,77299,43682,72082,120.629892577901
6021059,6,California,CA,Alameda,Bakersfield,Alameda city,Track,Track,93312,661,2625793,0,35.3907396,-119.1188797,76076,68372,48584,588.093355549122
60210599,6,California,CA,Alameda,Sanger,Alameda city,Track,Track,93657,559,9651097,0,36.7191064,-119.5717189,36631,21984,52214,260.158672987811
60210609,6,California,CA,Alameda,Sanger,Alameda city,Track,Track,93657,559,7727989,98868,36.6847537,-119.5374742,67028,54852,45040,201.357498256673
60210619,6,California,CA,Alameda,Big Creek,Alameda city,Track,Track,93605,559,3881982484,67781196,37.2235798,-119.0008343,91840,300000,48267,37.5308261097685
60210629,6,California,CA,Alameda,Tollhouse,Alameda city,Track,Track,93667,559,602041242,12142384,36.9057665,-119.3805297,107612,95137,70383,253.020427278864
60210639,6,California,CA,Alameda,Orange Cove,Alameda city,Track,Track,93646,559,14521583,0,36.6466582,-119.3274871,36480,22455,38995,589.788949138053
60210649,6,California,CA,Alameda,Reedley,Alameda city,Track,Track,93654,559,2400004,0,36.6045254,-119.4393739,82535,73293,57919,99.6569247661454
60210659,6,California,CA,Alameda,Parlier,Alameda city,Track,Track,93648,559,37292531,58223,36.5995049,-119.4974354,61962,300000,41359,134.997919916797
60210669,6,California,CA,Alameda,Selma,Alameda city,Track,Track,93662,559,8007694,0,36.5935943,-119.6260162,58925,300000,31751,215.524516272997
60210679,6,California,CA,Alameda,Kingsburg,Alameda city,Track,Track,93631,559,34586228,0,36.5460501,-119.5391568,124958,108583,77787,162.52220566651
60210689,6,California,CA,Alameda,Selma,Alameda city,Track,Track,93662,559,164109807,595054,36.5344594,-119.6917634,43666,24129,46704,185.819592043269
6021069,6,California,CA,Alameda,Shafter,Alameda city,Track,Track,93263,661,1952873,0,35.4961858,-119.2738672,39209,31614,34188,1116.12638762095
60210699,6,California,CA,Alameda,Raisin City,Alameda city,Track,Track,93652,559,356819981,0,36.580566,-119.9430164,46691,35472,39922,165.861799971802
60210709,6,California,CA,Alameda,Five Points,Alameda city,Track,Track,93624,559,523797951,0,36.3151691,-120.0929313,29663,23824,25695,485.918472762611
60210719,6,California,CA,Alameda,Coalinga,Alameda city,Track,Track,93210,559,7764098,0,36.1419126,-120.3512512,95126,89163,55806,171.254634603672
60210729,6,California,CA,Alameda,Mendota,Alameda city,Track,Track,93640,559,34326358,1246570,36.804879,-120.398557,40404,36615,20349,222.325610715151
60210739,6,California,CA,Alameda,Firebaugh,Alameda city,Track,Track,93622,559,163319889,147542,36.8586926,-120.5139877,59164,56349,45351,164.755059585369
60210749,6,California,CA,Alameda,Parlier,Alameda city,Track,Track,93648,559,11032698,0,36.6214407,-119.5507133,42883,40027,28278,514.053225857997
60210759,6,California,CA,Alameda,Elk Creek,Alameda city,Track,Track,95939,530,2543687353,20806568,39.6052917,-122.501299,63237,44109,57039,134.295378951806
60210769,6,California,CA,Alameda,Hamilton City,Alameda city,Track,Track,95951,530,159003182,4075142,39.7212958,-122.0413986,47707,33487,37030,384.089104628352
60210779,6,California,CA,Alameda,Eureka,Alameda city,Track,Track,95501,707,3118704,585951,40.7846083,-124.1798708,85033,73345,55356,134.260498834777
60210789,6,California,CA,Alameda,Eureka,Alameda city,Track,Track,95503,707,7021056,79059,40.7593641,-124.178586,99433,73049,70668,182.588568283658
6021079,6,California,CA,Alameda,Mcfarland,Alameda city,Track,Track,93250,661,9348876,0,35.6738272,-119.2425798,38045,31876,30117,1684.43825484621
60210799,6,California,CA,Alameda,Eureka,Alameda city,Track,Track,95501,707,3322756,0,40.7886073,-124.1501286,42733,25188,33534,404.151485052757
60210809,6,California,CA,Alameda,Eureka,Alameda city,Track,Track,95503,707,64395335,51300,40.8054567,-124.0379,75316,67112,56817,291.454280558907
60210819,6,California,CA,Alameda,Arcata,Alameda city,Track,Track,95521,707,9583422,48911,40.8875919,-124.0989799,40289,28788,34802,516.346808835641
60210829,6,California,CA,Alameda,Trinidad,Alameda city,Track,Track,95570,707,623268581,37913250,41.1893421,-124.0324312,59154,49556,47634,180.757987227582
60210839,6,California,CA,Alameda,Mckinleyville,Alameda city,Track,Track,95519,707,9626771,768174,40.9375951,-124.11228,48106,45774,35048,600.809673474861
60210849,6,California,CA,Alameda,Fortuna,Alameda city,Track,Track,95540,707,111653816,11869455,40.6865049,-124.1567492,68994,59364,50520,520.776650465778
60210859,6,California,CA,Alameda,Bridgeville,Alameda city,Track,Track,95526,707,1048738443,1050081,40.5020364,-123.7971626,50321,33497,52524,152.494187115231
60210869,6,California,CA,Alameda,Scotia,Alameda city,Track,Track,95565,707,301387508,3764824,40.4366309,-124.0525212,64765,47670,54003,275.49200481666
60210879,6,California,CA,Alameda,Hoopa,Alameda city,Track,Track,95546,530,364587558,2376734,41.0933707,-123.6734419,42756,25831,50343,397.616536398181
60210889,6,California,CA,Alameda,Brawley,Alameda city,Track,Track,92227,760,467605592,338212,32.9827303,-115.4711527,68139,55982,49349,170.525655171274
6021089,6,California,CA,Alameda,Weldon,Alameda city,Track,Track,93283,760,915225871,10747684,35.5169895,-118.2658355,44177,28472,44312,1421.84540016865
60210899,6,California,CA,Alameda,Brawley,Alameda city,Track,Track,92227,760,8650616,0,32.9645537,-115.5527364,67675,39062,69051,298.917829982742
602109,6,California,CA,Alameda,Oakland,Alameda city,Track,Track,94606,510,706611,0,37.7408161,-122.1621741,69451,63541,51804,745.931879981731
60210909,6,California,CA,Alameda,Holtville,Alameda city,Track,Track,92250,760,16189619,11902,32.8156455,-115.3745809,41460,18600,48430,311.259343783525
60210919,6,California,CA,Alameda,Imperial,Alameda city,Track,Track,92251,760,180074669,59691,32.8655904,-115.557135,82874,76449,40653,582.09040975389
60210929,6,California,CA,Alameda,El Centro,Alameda city,Track,Track,92243,760,128721904,0,32.7756534,-115.4937384,48768,36209,45607,340.190571927171
60210939,6,California,CA,Alameda,El Centro,Alameda city,Track,Track,92243,760,2047643,0,32.7871645,-115.5611698,52637,47641,40267,321.28816814682
60210949,6,California,CA,Alameda,El Centro,Alameda city,Track,Track,92243,760,1728129,0,32.783299,-115.5741166,39420,25284,39281,216.99568434678
60210959,6,California,CA,Alameda,Calexico,Alameda city,Track,Track,92231,760,4903395,0,32.6773523,-115.4776599,70533,60898,59628,503.980040219349
60210969,6,California,CA,Alameda,Seeley,Alameda city,Track,Track,92273,760,2371638508,0,32.9323193,-115.9218139,40304,23203,36262,63.7978630783746
60210979,6,California,CA,Alameda,Bishop,Alameda city,Track,Track,93514,760,817698012,1791706,37.3448147,-118.2425035,91625,84997,51673,172.582252627777
60210989,6,California,CA,Alameda,Independence,Alameda city,Track,Track,93526,760,6774894635,22267571,36.9449466,-117.9007638,64939,49379,48774,432.250369068548
6021099,6,California,CA,Alameda,California City,Alameda city,Track,Track,93505,760,184103303,63269,35.1220493,-118.007949,57977,42618,46357,1052.79672032982
60210999,6,California,CA,Alameda,Bakersfield,Alameda city,Track,Track,93308,661,1734856,0,35.4294346,-119.0170134,47383,35774,37755,500.450556899868
60211009,6,California,CA,Alameda,Bakersfield,Alameda city,Track,Track,93308,661,1518290,0,35.4111131,-119.0286467,50879,36387,53440,367.152032158624
60211019,6,California,CA,Alameda,Bakersfield,Alameda city,Track,Track,93308,661,3281609,0,35.4176598,-119.0737144,44633,27293,41959,660.142369472881
60211029,6,California,CA,Alameda,Bakersfield,Alameda city,Track,Track,93305,661,2710692,0,35.3976684,-118.9953155,61146,52669,41103,155.427362116303
60211039,6,California,CA,Alameda,Bakersfield,Alameda city,Track,Track,93306,661,1325489,0,35.4050159,-118.9631285,64345,59094,49723,269.810772761761
60211049,6,California,CA,Alameda,Bakersfield,Alameda city,Track,Track,93306,661,1270876,0,35.379737,-118.9229278,58604,52265,40230,437.749606745018
60211059,6,California,CA,Alameda,Bakersfield,Alameda city,Track,Track,93307,661,46640125,0,35.3587845,-118.8775624,63028,62717,36385,604.903485186166
60211069,6,California,CA,Alameda,Bakersfield,Alameda city,Track,Track,93306,661,1242887,0,35.3723166,-118.9577019,31798,21796,25525,326.251654911822
60211079,6,California,CA,Alameda,Bakersfield,Alameda city,Track,Track,93305,661,1963270,0,35.3822696,-118.9880772,42143,21521,48686,168.025892597102
60211089,6,California,CA,Alameda,Bakersfield,Alameda city,Track,Track,93305,661,2352332,0,35.3722473,-118.9890643,26335,22539,17294,177.463916424508
6021109,6,California,CA,Alameda,Tehachapi,Alameda city,Track,Track,93561,661,1762868838,1722269,34.9750866,-118.5949931,79435,59562,61561,1122.77666791824
60211099,6,California,CA,Alameda,Bakersfield,Alameda city,Track,Track,93309,661,2487330,0,35.3601532,-119.0495029,56318,42479,45251,672.808302470187
60211109,6,California,CA,Alameda,Bakersfield,Alameda city,Track,Track,93304,661,1711057,0,35.3604639,-119.0241678,29901,20426,27369,164.129863033927
60211119,6,California,CA,Alameda,Bakersfield,Alameda city,Track,Track,93307,661,1933623,0,35.3613217,-118.9879161,18072,10950,24066,242.182687979519
60211129,6,California,CA,Alameda,Bakersfield,Alameda city,Track,Track,93307,661,2390586,0,35.3597374,-118.975107,38245,34895,26382,264.222199028728
60211139,6,California,CA,Alameda,Bakersfield,Alameda city,Track,Track,93304,661,2544245,0,35.3461386,-119.03002,57296,300000,50311,198.461378772902
60211149,6,California,CA,Alameda,Bakersfield,Alameda city,Track,Track,93309,661,3141483,0,35.3457879,-119.0825787,72112,300000,53256,101.597196542104
60211159,6,California,CA,Alameda,Bakersfield,Alameda city,Track,Track,93309,661,1593248,0,35.3505096,-119.0504014,28287,22976,24274,611.448305155536
60211169,6,California,CA,Alameda,Bakersfield,Alameda city,Track,Track,93309,661,1658082,0,35.3264609,-119.0617564,57505,300000,47873,578.186780172953
60211179,6,California,CA,Alameda,Bakersfield,Alameda city,Track,Track,93311,661,2683077,0,35.3180792,-119.1187516,107627,96654,52989,114.653530999064
60211189,6,California,CA,Alameda,Bakersfield,Alameda city,Track,Track,93304,661,2676218,0,35.3322843,-119.0303423,56758,49786,29470,200.692726590208
6021119,6,California,CA,Alameda,Bakersfield,Alameda city,Track,Track,93307,661,10516284,11548,35.2390042,-118.911723,36454,27394,35152,695.850203992257
60211199,6,California,CA,Alameda,Bakersfield,Alameda city,Track,Track,93309,661,2990532,21487,35.3174932,-119.0458982,54369,45517,37289,510.113999522777
60211209,6,California,CA,Alameda,Bakersfield,Alameda city,Track,Track,93304,661,1663268,0,35.3035415,-119.0269531,62899,300000,51306,218.693332235117
60211219,6,California,CA,Alameda,Bakersfield,Alameda city,Track,Track,93307,661,2663486,0,35.3031439,-119.0121407,46091,300000,27308,439.823038252883
60211229,6,California,CA,Alameda,Bakersfield,Alameda city,Track,Track,93313,661,3972596,0,35.3070654,-119.0655635,54283,46767,42202,191.824276435383
60211239,6,California,CA,Alameda,Bakersfield,Alameda city,Track,Track,93313,661,4078265,0,35.2885017,-119.0427006,73228,300000,46719,420.514449626762
60211249,6,California,CA,Alameda,Lebec,Alameda city,Track,Track,93243,661,38431214,5718,34.8027862,-118.9619083,52122,33721,53839,405.513044969436
60211259,6,California,CA,Alameda,Taft,Alameda city,Track,Track,93268,661,5460923,0,35.1294919,-119.4622032,67801,66002,48241,530.761836527888
60211269,6,California,CA,Alameda,Bakersfield,Alameda city,Track,Track,93312,661,4182720,0,35.4102215,-119.1199953,120751,121050,45336,152.514277572758
60211279,6,California,CA,Alameda,Bakersfield,Alameda city,Track,Track,93312,661,2594225,0,35.3762348,-119.1367209,134280,127547,79361,145.957739910203
60211289,6,California,CA,Alameda,Shafter,Alameda city,Track,Track,93263,661,33286247,0,35.516438,-119.2918485,46599,38302,36377,374.62492605499
6021129,6,California,CA,Alameda,Hanford,Alameda city,Track,Track,93232,559,7811251,0,36.3547616,-119.6700353,94000,88623,63042,1148.98216533395
60211299,6,California,CA,Alameda,Wasco,Alameda city,Track,Track,93280,661,95855076,0,35.5738555,-119.3509151,47921,38561,37204,348.325999817299
60211309,6,California,CA,Alameda,Delano,Alameda city,Track,Track,93215,661,2538080,0,35.783063,-119.312322,0,0,0,0.0
60211319,6,California,CA,Alameda,Mcfarland,Alameda city,Track,Track,93250,661,6380404,0,35.6752697,-119.2157446,45167,37226,41862,225.49609916265
60211329,6,California,CA,Alameda,Delano,Alameda city,Track,Track,93215,661,2646296,0,35.7830778,-119.2321782,43192,33591,26115,312.959381604695
60211339,6,California,CA,Alameda,Bakersfield,Alameda city,Track,Track,93308,661,189484464,734142,35.484358,-118.9832964,59397,39208,56209,670.678792724363
60211349,6,California,CA,Alameda,Weldon,Alameda city,Track,Track,93283,760,915225871,10747684,35.5169895,-118.2658355,29345,18779,25341,533.386515501262
60211359,6,California,CA,Alameda,Ridgecrest,Alameda city,Track,Track,93555,760,285090603,1682199,35.7285096,-117.7286899,37548,24519,37365,355.387584163962
60211369,6,California,CA,Alameda,Ridgecrest,Alameda city,Track,Track,93555,760,10338275,0,35.6079827,-117.6880081,69092,61024,46292,676.535932853559
60211379,6,California,CA,Alameda,Inyokern,Alameda city,Track,Track,93527,760,717321128,830691,35.5741443,-117.8252583,125966,300000,61427,285.645405867114
60211389,6,California,CA,Alameda,California City,Alameda city,Track,Track,93505,760,15614678,104459,35.1264114,-117.9674113,42088,26218,35372,468.153867273084
